Average electricity cost assumption: 0.05 USD/kWh,,,
Date,"Lower bound efficiency, J/Th","Estimated efficiency, J/Th","Upper bound efficiency, J/Th"
2017-10-09,97.13,193.8963431486266,765.6899999999999
2017-10-10,97.13,193.8963431486266,765.6899999999999
2017-10-11,97.13,193.8963431486266,765.6899999999999
2017-10-12,97.13,193.8963431486266,765.6899999999999
2017-10-13,97.13,193.8963431486266,765.6899999999999
2017-10-14,97.13,193.8963431486266,765.6899999999999
2017-10-15,97.13,193.8963431486266,765.6899999999999
2017-10-16,97.13,193.8963431486266,765.6899999999999
2017-10-17,97.13,193.8963431486266,765.6899999999999
2017-10-18,97.13,193.8963431486266,765.6899999999999
2017-10-19,97.13,193.8963431486266,765.6899999999999
2017-10-20,97.13,193.8963431486266,765.6899999999999
2017-10-21,97.13,193.8963431486266,765.6899999999999
2017-10-22,97.13,193.8963431486266,765.6899999999999
2017-10-23,97.13,193.8963431486266,765.6899999999999
2017-10-24,97.13,193.8963431486266,765.6899999999999
2017-10-25,97.13,193.8963431486266,765.6899999999999
2017-10-26,97.13,193.8963431486266,765.6899999999999
2017-10-27,97.13,193.8963431486266,765.6899999999999
2017-10-28,97.13,193.8963431486266,765.6899999999999
2017-10-29,97.13,193.8963431486266,765.6899999999999
2017-10-30,97.13,193.8963431486266,765.6899999999999
2017-10-31,97.13,193.8963431486266,765.6899999999999
2017-11-01,97.13,182.88290447030295,765.6899999999999
2017-11-02,97.13,182.88290447030295,765.6899999999999
2017-11-03,97.13,182.88290447030295,765.6899999999999
2017-11-04,97.13,182.88290447030295,765.6899999999999
2017-11-05,97.13,182.88290447030295,765.6899999999999
2017-11-06,97.13,182.88290447030295,765.6899999999999
2017-11-07,97.13,182.88290447030295,765.6899999999999
2017-11-08,97.13,182.88290447030295,765.6899999999999
2017-11-09,97.13,182.88290447030295,765.6899999999999
2017-11-10,97.13,182.88290447030295,765.6899999999999
2017-11-11,97.13,182.88290447030295,765.6899999999999
2017-11-12,97.13,182.88290447030295,765.6899999999999
2017-11-13,97.13,182.88290447030295,765.6899999999999
2017-11-14,97.13,182.88290447030295,765.6899999999999
2017-11-15,97.13,182.88290447030295,765.6899999999999
2017-11-16,97.13,182.88290447030295,765.6899999999999
2017-11-17,97.13,182.88290447030295,765.6899999999999
2017-11-18,97.13,182.88290447030295,765.6899999999999
2017-11-19,97.13,182.88290447030295,765.6899999999999
2017-11-20,97.13,182.88290447030295,765.6899999999999
2017-11-21,97.13,182.88290447030295,765.6899999999999
2017-11-22,97.13,182.88290447030295,765.6899999999999
2017-11-23,97.13,182.88290447030295,765.6899999999999
2017-11-24,97.13,182.88290447030295,765.6899999999999
2017-11-25,97.13,182.88290447030295,765.6899999999999
2017-11-26,97.13,182.88290447030295,765.6899999999999
2017-11-27,97.13,182.88290447030295,765.6899999999999
2017-11-28,97.13,182.88290447030295,765.6899999999999
2017-11-29,97.13,182.88290447030295,765.6899999999999
2017-11-30,97.13,182.88290447030295,765.6899999999999
2017-12-01,97.13,182.88290447030295,765.6899999999999
2017-12-02,97.13,182.88290447030295,765.6899999999999
2017-12-03,97.13,182.88290447030295,765.6899999999999
2017-12-04,97.13,182.88290447030295,765.6899999999999
2017-12-05,97.13,182.88290447030295,765.6899999999999
2017-12-06,97.13,182.88290447030295,765.6899999999999
2017-12-07,97.13,182.88290447030295,765.6899999999999
2017-12-08,97.13,182.88290447030295,765.6899999999999
2017-12-09,97.13,251.4533609053859,2000.0
2017-12-10,97.13,251.4533609053859,2000.0
2017-12-11,97.13,251.4533609053859,2000.0
2017-12-12,97.13,251.4533609053859,2000.0
2017-12-13,97.13,251.4533609053859,2000.0
2017-12-14,97.13,251.4533609053859,2000.0
2017-12-15,97.13,251.4533609053859,2000.0
2017-12-16,97.13,251.4533609053859,2000.0
2017-12-17,97.13,251.4533609053859,2000.0
2017-12-18,97.13,251.4533609053859,2000.0
2017-12-19,97.13,251.4533609053859,2000.0
2017-12-20,97.13,251.4533609053859,2000.0
2017-12-21,97.13,251.4533609053859,2000.0
2017-12-22,97.13,251.4533609053859,2000.0
2017-12-23,97.13,251.4533609053859,2000.0
2017-12-24,97.13,251.4533609053859,2000.0
2017-12-25,97.13,251.4533609053859,2000.0
2017-12-26,97.13,251.4533609053859,2000.0
2017-12-27,97.13,251.4533609053859,2000.0
2017-12-28,97.13,251.4533609053859,2000.0
2017-12-29,97.13,251.4533609053859,2000.0
2017-12-30,97.13,251.4533609053859,2000.0
2017-12-31,97.13,251.4533609053859,2000.0
2018-01-01,97.13,207.31628294711317,2000.0
2018-01-02,97.13,207.31628294711317,2000.0
2018-01-03,97.13,207.31628294711317,2000.0
2018-01-04,97.13,207.31628294711317,2000.0
2018-01-05,97.13,207.31628294711317,2000.0
2018-01-06,97.13,207.31628294711317,2000.0
2018-01-07,97.13,207.31628294711317,2000.0
2018-01-08,97.13,207.31628294711317,2000.0
2018-01-09,97.13,207.31628294711317,2000.0
2018-01-10,97.13,207.31628294711317,2000.0
2018-01-11,97.13,207.31628294711317,2000.0
2018-01-12,97.13,207.31628294711317,2000.0
2018-01-13,97.13,207.31628294711317,2000.0
2018-01-14,97.13,207.31628294711317,2000.0
2018-01-15,97.13,207.31628294711317,2000.0
2018-01-16,97.13,207.31628294711317,2000.0
2018-01-17,97.13,175.30407371402592,765.6899999999999
2018-01-18,97.13,175.30407371402592,765.6899999999999
2018-01-19,97.13,175.30407371402592,765.6899999999999
2018-01-20,97.13,175.30407371402592,765.6899999999999
2018-01-21,97.13,175.30407371402592,765.6899999999999
2018-01-22,97.13,175.30407371402592,765.6899999999999
2018-01-23,97.13,175.30407371402592,765.6899999999999
2018-01-24,97.13,175.30407371402592,765.6899999999999
2018-01-25,97.13,175.30407371402592,765.6899999999999
2018-01-26,97.13,175.30407371402592,765.6899999999999
2018-01-27,97.13,175.30407371402592,765.6899999999999
2018-01-28,97.13,175.30407371402592,765.6899999999999
2018-01-29,97.13,175.30407371402592,765.6899999999999
2018-01-30,97.13,175.30407371402592,765.6899999999999
2018-01-31,97.13,175.30407371402592,765.6899999999999
2018-02-01,97.13,167.76414778155365,765.6899999999999
2018-02-02,97.13,167.76414778155365,765.6899999999999
2018-02-03,97.13,167.76414778155365,765.6899999999999
2018-02-04,97.13,167.76414778155365,765.6899999999999
2018-02-05,97.13,167.76414778155365,765.6899999999999
2018-02-06,97.13,167.76414778155365,765.6899999999999
2018-02-07,97.13,167.76414778155365,765.6899999999999
2018-02-08,97.13,167.76414778155365,765.6899999999999
2018-02-09,97.13,167.76414778155365,765.6899999999999
2018-02-10,97.13,145.2008938650448,510.82000000000005
2018-02-11,97.13,145.2008938650448,510.82000000000005
2018-02-12,97.13,145.2008938650448,510.82000000000005
2018-02-13,97.13,145.2008938650448,510.82000000000005
2018-02-14,97.13,145.2008938650448,510.82000000000005
2018-02-15,97.13,145.2008938650448,510.82000000000005
2018-02-16,97.13,145.2008938650448,510.82000000000005
2018-02-17,97.13,145.2008938650448,510.82000000000005
2018-02-18,97.13,145.2008938650448,510.82000000000005
2018-02-19,97.13,145.2008938650448,510.82000000000005
2018-02-20,97.13,145.2008938650448,510.82000000000005
2018-02-21,97.13,145.2008938650448,510.82000000000005
2018-02-22,97.13,145.2008938650448,510.82000000000005
2018-02-23,97.13,145.2008938650448,510.82000000000005
2018-02-24,97.13,145.2008938650448,510.82000000000005
2018-02-25,97.13,145.2008938650448,510.82000000000005
2018-02-26,97.13,145.2008938650448,510.82000000000005
2018-02-27,97.13,145.2008938650448,510.82000000000005
2018-02-28,97.13,145.2008938650448,510.82000000000005
2018-03-01,97.13,145.71253649348887,510.82000000000005
2018-03-02,97.13,145.71253649348887,510.82000000000005
2018-03-03,97.13,145.71253649348887,510.82000000000005
2018-03-04,97.13,145.71253649348887,510.82000000000005
2018-03-05,97.13,145.71253649348887,510.82000000000005
2018-03-06,97.13,145.71253649348887,510.82000000000005
2018-03-07,97.13,145.71253649348887,510.82000000000005
2018-03-08,97.13,145.71253649348887,510.82000000000005
2018-03-09,97.13,145.71253649348887,510.82000000000005
2018-03-10,97.13,145.71253649348887,510.82000000000005
2018-03-11,97.13,145.71253649348887,510.82000000000005
2018-03-12,97.13,145.71253649348887,510.82000000000005
2018-03-13,97.13,145.71253649348887,510.82000000000005
2018-03-14,97.13,145.71253649348887,510.82000000000005
2018-03-15,97.13,145.71253649348887,510.82000000000005
2018-03-16,97.13,145.71253649348887,510.82000000000005
2018-03-17,97.13,145.71253649348887,510.82000000000005
2018-03-18,97.13,145.71253649348887,510.82000000000005
2018-03-19,97.13,145.71253649348887,510.82000000000005
2018-03-20,97.13,145.71253649348887,510.82000000000005
2018-03-21,97.13,145.71253649348887,510.82000000000005
2018-03-22,97.13,145.71253649348887,510.82000000000005
2018-03-23,97.13,145.71253649348887,510.82000000000005
2018-03-24,97.13,145.71253649348887,510.82000000000005
2018-03-25,97.13,145.71253649348887,510.82000000000005
2018-03-26,97.13,145.71253649348887,510.82000000000005
2018-03-27,97.13,145.71253649348887,510.82000000000005
2018-03-28,97.13,145.71253649348887,510.82000000000005
2018-03-29,97.13,145.71253649348887,510.82000000000005
2018-03-30,97.13,131.14573441130818,273.36
2018-03-31,97.13,131.14573441130818,273.36
2018-04-01,97.13,129.87140845265847,273.36
2018-04-02,97.13,129.87140845265847,273.36
2018-04-03,97.13,129.87140845265847,273.36
2018-04-04,97.13,129.87140845265847,273.36
2018-04-05,97.13,129.87140845265847,273.36
2018-04-06,97.13,129.87140845265847,273.36
2018-04-07,97.13,129.87140845265847,273.36
2018-04-08,97.13,129.87140845265847,273.36
2018-04-09,97.13,129.87140845265847,273.36
2018-04-10,97.13,129.87140845265847,273.36
2018-04-11,97.13,129.87140845265847,273.36
2018-04-12,97.13,129.87140845265847,273.36
2018-04-13,97.13,129.87140845265847,273.36
2018-04-14,97.13,129.87140845265847,273.36
2018-04-15,97.13,129.87140845265847,273.36
2018-04-16,97.13,129.87140845265847,273.36
2018-04-17,97.13,129.87140845265847,273.36
2018-04-18,97.13,129.87140845265847,273.36
2018-04-19,97.13,129.87140845265847,273.36
2018-04-20,97.13,129.87140845265847,273.36
2018-04-21,97.13,129.87140845265847,273.36
2018-04-22,97.13,129.87140845265847,273.36
2018-04-23,97.13,129.87140845265847,273.36
2018-04-24,97.13,129.87140845265847,273.36
2018-04-25,97.13,129.87140845265847,273.36
2018-04-26,97.13,129.87140845265847,273.36
2018-04-27,97.13,129.87140845265847,273.36
2018-04-28,97.13,129.87140845265847,273.36
2018-04-29,97.13,129.87140845265847,273.36
2018-04-30,97.13,129.87140845265847,273.36
2018-05-01,97.13,140.32407674907674,273.36
2018-05-02,97.13,140.32407674907674,273.36
2018-05-03,97.13,140.32407674907674,273.36
2018-05-04,97.13,140.32407674907674,273.36
2018-05-05,97.13,140.32407674907674,273.36
2018-05-06,97.13,140.32407674907674,273.36
2018-05-07,97.13,140.32407674907674,273.36
2018-05-08,97.13,140.32407674907674,273.36
2018-05-09,97.13,140.32407674907674,273.36
2018-05-10,97.13,140.32407674907674,273.36
2018-05-11,97.13,140.32407674907674,273.36
2018-05-12,97.13,140.32407674907674,273.36
2018-05-13,97.13,140.32407674907674,273.36
2018-05-14,97.13,140.32407674907674,273.36
2018-05-15,97.13,140.32407674907674,273.36
2018-05-16,97.13,140.32407674907674,273.36
2018-05-17,97.13,140.32407674907674,273.36
2018-05-18,97.13,140.32407674907674,273.36
2018-05-19,97.13,140.32407674907674,273.36
2018-05-20,97.13,140.32407674907674,273.36
2018-05-21,97.13,140.32407674907674,273.36
2018-05-22,97.13,140.32407674907674,273.36
2018-05-23,97.13,140.32407674907674,273.36
2018-05-24,97.13,140.32407674907674,273.36
2018-05-25,97.13,140.32407674907674,273.36
2018-05-26,97.13,140.32407674907674,273.36
2018-05-27,97.13,140.32407674907674,273.36
2018-05-28,97.13,140.32407674907674,273.36
2018-05-29,97.13,140.32407674907674,273.36
2018-05-30,97.13,140.32407674907674,273.36
2018-05-31,97.13,140.32407674907674,273.36
2018-06-01,94.85000000000001,137.13736256528463,273.36
2018-06-02,94.85000000000001,137.13736256528463,273.36
2018-06-03,94.85000000000001,137.13736256528463,273.36
2018-06-04,94.85000000000001,137.13736256528463,273.36
2018-06-05,94.85000000000001,137.13736256528463,273.36
2018-06-06,94.85000000000001,137.13736256528463,273.36
2018-06-07,94.85000000000001,137.13736256528463,273.36
2018-06-08,94.85000000000001,137.13736256528463,273.36
2018-06-09,94.85000000000001,137.13736256528463,273.36
2018-06-10,94.85000000000001,137.13736256528463,273.36
2018-06-11,94.85000000000001,137.13736256528463,273.36
2018-06-12,94.85000000000001,137.13736256528463,273.36
2018-06-13,94.85000000000001,137.13736256528463,273.36
2018-06-14,94.85000000000001,137.13736256528463,273.36
2018-06-15,94.85000000000001,137.13736256528463,273.36
2018-06-16,94.85000000000001,137.13736256528463,273.36
2018-06-17,94.85000000000001,137.13736256528463,273.36
2018-06-18,94.85000000000001,137.13736256528463,273.36
2018-06-19,94.85000000000001,137.13736256528463,273.36
2018-06-20,94.85000000000001,137.13736256528463,273.36
2018-06-21,94.85000000000001,137.13736256528463,273.36
2018-06-22,94.85000000000001,137.13736256528463,273.36
2018-06-23,94.85000000000001,137.13736256528463,273.36
2018-06-24,94.85000000000001,137.13736256528463,273.36
2018-06-25,94.85000000000001,137.13736256528463,273.36
2018-06-26,94.85000000000001,137.13736256528463,273.36
2018-06-27,94.85000000000001,137.13736256528463,273.36
2018-06-28,94.85000000000001,132.21320158820157,258.15
2018-06-29,94.85000000000001,132.21320158820157,258.15
2018-06-30,94.85000000000001,132.21320158820157,258.15
2018-07-01,94.28999999999999,126.01539690022834,258.15
2018-07-02,94.28999999999999,126.01539690022834,258.15
2018-07-03,94.28999999999999,126.01539690022834,258.15
2018-07-04,94.28999999999999,126.01539690022834,258.15
2018-07-05,94.28999999999999,126.01539690022834,258.15
2018-07-06,94.28999999999999,126.01539690022834,258.15
2018-07-07,94.28999999999999,126.01539690022834,258.15
2018-07-08,94.28999999999999,126.01539690022834,258.15
2018-07-09,94.28999999999999,126.01539690022834,258.15
2018-07-10,94.28999999999999,126.01539690022834,258.15
2018-07-11,94.28999999999999,126.01539690022834,258.15
2018-07-12,94.28999999999999,126.01539690022834,258.15
2018-07-13,94.28999999999999,126.01539690022834,258.15
2018-07-14,94.28999999999999,121.01219989161164,256.75
2018-07-15,94.28999999999999,112.52858738483738,166.67000000000002
2018-07-16,94.28999999999999,112.52858738483738,166.67000000000002
2018-07-17,94.28999999999999,126.01539690022834,258.15
2018-07-18,94.28999999999999,126.01539690022834,258.15
2018-07-19,94.28999999999999,126.01539690022834,258.15
2018-07-20,94.28999999999999,126.01539690022834,258.15
2018-07-21,94.28999999999999,126.01539690022834,258.15
2018-07-22,94.28999999999999,130.33880787087313,273.36
2018-07-23,94.28999999999999,130.33880787087313,273.36
2018-07-24,94.28999999999999,130.33880787087313,273.36
2018-07-25,94.28999999999999,130.33880787087313,273.36
2018-07-26,94.28999999999999,130.33880787087313,273.36
2018-07-27,94.28999999999999,130.33880787087313,273.36
2018-07-28,94.28999999999999,130.33880787087313,273.36
2018-07-29,94.28999999999999,130.33880787087313,273.36
2018-07-30,94.28999999999999,130.33880787087313,273.36
2018-07-31,94.28999999999999,130.33880787087313,273.36
2018-08-01,94.28999999999999,129.61022582355912,273.36
2018-08-02,94.28999999999999,129.61022582355912,273.36
2018-08-03,94.28999999999999,129.61022582355912,273.36
2018-08-04,94.28999999999999,129.61022582355912,273.36
2018-08-05,94.28999999999999,129.61022582355912,273.36
2018-08-06,94.28999999999999,129.61022582355912,273.36
2018-08-07,94.28999999999999,129.61022582355912,273.36
2018-08-08,94.28999999999999,129.61022582355912,273.36
2018-08-09,94.28999999999999,125.16230257609564,258.15
2018-08-10,94.28999999999999,125.16230257609564,258.15
2018-08-11,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-12,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-13,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-14,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-15,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-16,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-17,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-18,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-19,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-20,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-21,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-22,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-23,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-24,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-25,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-26,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-27,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-28,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-29,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-30,94.28999999999999,112.76418131797878,166.67000000000002
2018-08-31,94.28999999999999,112.76418131797878,166.67000000000002
2018-09-01,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-02,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-03,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-04,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-05,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-06,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-07,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-08,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-09,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-10,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-11,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-12,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-13,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-14,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-15,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-16,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-17,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-18,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-19,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-20,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-21,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-22,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-23,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-24,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-25,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-26,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-27,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-28,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-29,94.28999999999999,112.92782466820931,166.67000000000002
2018-09-30,94.28999999999999,112.92782466820931,166.67000000000002
2018-10-01,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-02,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-03,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-04,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-05,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-06,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-07,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-08,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-09,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-10,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-11,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-12,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-13,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-14,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-15,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-16,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-17,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-18,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-19,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-20,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-21,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-22,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-23,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-24,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-25,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-26,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-27,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-28,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-29,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-30,93.10000000000001,110.54183396424776,166.67000000000002
2018-10-31,93.10000000000001,110.54183396424776,166.67000000000002
2018-11-01,63.64,104.85961755516212,166.67000000000002
2018-11-02,63.64,104.85961755516212,166.67000000000002
2018-11-03,63.64,104.85961755516212,166.67000000000002
2018-11-04,63.64,104.85961755516212,166.67000000000002
2018-11-05,63.64,104.85961755516212,166.67000000000002
2018-11-06,63.64,104.85961755516212,166.67000000000002
2018-11-07,63.64,104.85961755516212,166.67000000000002
2018-11-08,63.64,104.85961755516212,166.67000000000002
2018-11-09,63.64,104.85961755516212,166.67000000000002
2018-11-10,63.64,104.85961755516212,166.67000000000002
2018-11-11,63.64,104.85961755516212,166.67000000000002
2018-11-12,63.64,104.85961755516212,166.67000000000002
2018-11-13,63.64,104.85961755516212,166.67000000000002
2018-11-14,63.64,104.85961755516212,166.67000000000002
2018-11-15,63.64,104.85961755516212,166.67000000000002
2018-11-16,63.64,104.85961755516212,166.67000000000002
2018-11-17,63.64,104.85961755516212,166.67000000000002
2018-11-18,63.64,104.85961755516212,166.67000000000002
2018-11-19,63.64,104.85961755516212,166.67000000000002
2018-11-20,63.64,104.85961755516212,166.67000000000002
2018-11-21,63.64,104.85961755516212,166.67000000000002
2018-11-22,63.64,104.85961755516212,166.67000000000002
2018-11-23,63.64,101.6405004139379,164.0
2018-11-24,63.64,98.56073078325826,157.53
2018-11-25,63.64,95.53889246130626,136.38
2018-11-26,63.64,95.53889246130626,136.38
2018-11-27,63.64,95.53889246130626,136.38
2018-11-28,63.64,95.53889246130626,136.38
2018-11-29,63.64,95.53889246130626,136.38
2018-11-30,63.64,95.53889246130626,136.38
2018-12-01,63.64,95.53889246130626,136.38
2018-12-02,63.64,93.42651894176286,126.09
2018-12-03,63.64,93.42651894176286,126.09
2018-12-04,63.64,93.42651894176286,126.09
2018-12-05,63.64,93.42651894176286,126.09
2018-12-06,63.64,93.42651894176286,126.09
2018-12-07,63.64,93.42651894176286,126.09
2018-12-08,63.64,93.42651894176286,126.09
2018-12-09,63.64,93.42651894176286,126.09
2018-12-10,63.64,93.42651894176286,126.09
2018-12-11,63.64,93.42651894176286,126.09
2018-12-12,63.64,93.42651894176286,126.09
2018-12-13,63.64,93.42651894176286,126.09
2018-12-14,63.64,93.42651894176286,126.09
2018-12-15,63.64,93.42651894176286,126.09
2018-12-16,63.64,93.42651894176286,126.09
2018-12-17,63.64,93.42651894176286,126.09
2018-12-18,63.64,93.42651894176286,126.09
2018-12-19,63.64,93.42651894176286,126.09
2018-12-20,63.64,93.42651894176286,126.09
2018-12-21,63.64,93.42651894176286,126.09
2018-12-22,63.64,95.53889246130626,136.38
2018-12-23,63.64,95.53889246130626,136.38
2018-12-24,63.64,95.53889246130626,136.38
2018-12-25,63.64,95.53889246130626,136.38
2018-12-26,63.64,95.53889246130626,136.38
2018-12-27,63.64,95.53889246130626,136.38
2018-12-28,63.64,95.53889246130626,136.38
2018-12-29,63.64,95.53889246130626,136.38
2018-12-30,63.64,95.53889246130626,136.38
2018-12-31,63.64,95.53889246130626,136.38
2019-01-01,63.64,97.21381279539175,157.53
2019-01-02,63.64,94.2655973452677,136.38
2019-01-03,63.64,94.2655973452677,136.38
2019-01-04,63.64,94.2655973452677,136.38
2019-01-05,63.64,94.2655973452677,136.38
2019-01-06,63.64,94.2655973452677,136.38
2019-01-07,63.64,94.2655973452677,136.38
2019-01-08,63.64,94.2655973452677,136.38
2019-01-09,63.64,94.2655973452677,136.38
2019-01-10,63.64,94.2655973452677,136.38
2019-01-11,63.64,94.2655973452677,136.38
2019-01-12,63.64,94.2655973452677,136.38
2019-01-13,63.64,94.2655973452677,136.38
2019-01-14,63.64,94.2655973452677,136.38
2019-01-15,63.64,94.2655973452677,136.38
2019-01-16,63.64,94.2655973452677,136.38
2019-01-17,63.64,94.2655973452677,136.38
2019-01-18,63.64,94.2655973452677,136.38
2019-01-19,63.64,94.2655973452677,136.38
2019-01-20,63.64,92.1774449710496,126.09
2019-01-21,63.64,92.1774449710496,126.09
2019-01-22,63.64,92.1774449710496,126.09
2019-01-23,63.64,92.1774449710496,126.09
2019-01-24,63.64,92.1774449710496,126.09
2019-01-25,63.64,92.1774449710496,126.09
2019-01-26,63.64,92.1774449710496,126.09
2019-01-27,63.64,92.1774449710496,126.09
2019-01-28,63.64,92.1774449710496,126.09
2019-01-29,63.64,92.1774449710496,126.09
2019-01-30,63.64,92.1774449710496,126.09
2019-01-31,63.64,92.1774449710496,126.09
2019-02-01,57.0,89.03396111989862,126.09
2019-02-02,57.0,89.03396111989862,126.09
2019-02-03,57.0,89.03396111989862,126.09
2019-02-04,57.0,89.03396111989862,126.09
2019-02-05,57.0,86.12504383243015,104.35
2019-02-06,57.0,86.12504383243015,104.35
2019-02-07,57.0,86.12504383243015,104.35
2019-02-08,57.0,86.12504383243015,104.35
2019-02-09,57.0,86.12504383243015,104.35
2019-02-10,57.0,86.12504383243015,104.35
2019-02-11,57.0,86.12504383243015,104.35
2019-02-12,57.0,89.03396111989862,126.09
2019-02-13,57.0,89.03396111989862,126.09
2019-02-14,57.0,89.03396111989862,126.09
2019-02-15,57.0,89.03396111989862,126.09
2019-02-16,57.0,86.12504383243015,104.35
2019-02-17,57.0,89.03396111989862,126.09
2019-02-18,57.0,89.03396111989862,126.09
2019-02-19,57.0,89.03396111989862,126.09
2019-02-20,57.0,89.03396111989862,126.09
2019-02-21,57.0,89.03396111989862,126.09
2019-02-22,57.0,89.03396111989862,126.09
2019-02-23,57.0,89.03396111989862,126.09
2019-02-24,57.0,89.03396111989862,126.09
2019-02-25,57.0,89.03396111989862,126.09
2019-02-26,57.0,89.03396111989862,126.09
2019-02-27,57.0,89.03396111989862,126.09
2019-02-28,57.0,89.03396111989862,126.09
2019-03-01,57.0,89.03396111989862,126.09
2019-03-02,57.0,89.03396111989862,126.09
2019-03-03,57.0,89.03396111989862,126.09
2019-03-04,57.0,89.03396111989862,126.09
2019-03-05,57.0,89.03396111989862,126.09
2019-03-06,57.0,89.03396111989862,126.09
2019-03-07,57.0,89.03396111989862,126.09
2019-03-08,57.0,89.03396111989862,126.09
2019-03-09,57.0,89.03396111989862,126.09
2019-03-10,57.0,89.03396111989862,126.09
2019-03-11,57.0,89.03396111989862,126.09
2019-03-12,57.0,89.03396111989862,126.09
2019-03-13,57.0,89.03396111989862,126.09
2019-03-14,57.0,89.03396111989862,126.09
2019-03-15,57.0,89.03396111989862,126.09
2019-03-16,57.0,89.03396111989862,126.09
2019-03-17,57.0,89.03396111989862,126.09
2019-03-18,57.0,90.67987540237543,136.38
2019-03-19,57.0,90.67987540237543,136.38
2019-03-20,57.0,90.67987540237543,136.38
2019-03-21,57.0,90.67987540237543,136.38
2019-03-22,57.0,90.67987540237543,136.38
2019-03-23,57.0,90.67987540237543,136.38
2019-03-24,57.0,90.67987540237543,136.38
2019-03-25,57.0,90.67987540237543,136.38
2019-03-26,57.0,90.67987540237543,136.38
2019-03-27,57.0,90.67987540237543,136.38
